"TRANSECT","01/01/1855 12:00:01 AM to 01/01/1867 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 08/01/1924 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 10/01/1924 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 11/24/1933 12:00:01 AM EPR","11/24/1933 12:00:01 AM to 05/12/1951 12:00:01 AM EPR","05/12/1951 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","04/18/1974 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","12/29/2002 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","11/25/2003 12:00:01 AM to 03/01/2006 12:00:01 AM EPR"
259,-1.21792817074321,0.984893672419392,NA,NA,2.73797207234207,0.397376126599025,NA,NA,NA
260,-1.7525205022083,0.901488698612028,NA,NA,2.24752786388928,0.523123025043692,NA,NA,NA
261,-1.23038547146514,0.884136712346143,NA,NA,2.26086706849266,0.507428257911353,NA,NA,NA
262,-1.02806422773008,0.836580746822142,NA,NA,3.05090803377236,0.917438600429381,NA,NA,NA
263,-4.56750815568585,0.617848697170835,NA,NA,3.4948377991046,0.151321910483074,NA,NA,NA
264,-1.08225468120902,0.295916495757367,NA,NA,4.37185013378121,-0.571288298134075,NA,NA,NA
265,-1.80337475993134,0.0417424933416897,NA,NA,1.33542060936671,1.85416247612174,NA,NA,NA
266,-1.87200569477724,0.509295226142629,NA,NA,1.10061088965683,0.547259750815285,NA,NA,NA
267,-2.57234355537204,0.566940558230839,NA,NA,0.923946103947992,-0.679089356170147,NA,NA,NA
268,-0.921111294934742,0.0796289355340915,NA,NA,0.926489368715588,-0.532304577326764,NA,NA,NA
269,-0.656968241296758,0.516794628312472,NA,NA,0.33140992208651,-0.0195571768055953,NA,NA,NA
270,-1.17291464467625,0.30481988678543,NA,NA,2.30323336784306,-0.486452685588105,NA,NA,NA
271,-0.0311396832596667,0.175948471457178,NA,NA,0.997688417608166,-0.178383919377181,NA,NA,NA
272,-0.312059306955642,-0.181424162329666,NA,NA,0.115976694631439,0.233124134315469,NA,NA,NA
273,0.0451966612027916,-0.588373065591322,NA,NA,0.3374004722948,0.491921441967412,NA,NA,NA
274,0.2065422409814,-0.919084178574888,NA,NA,0.245456856362152,0.710332071876996,NA,NA,NA
275,0.069782656056075,-0.878887059300825,NA,NA,0.640869969796277,0.326153396112294,NA,NA,NA
276,0.966333564365958,-1.02744279470717,NA,NA,0.465772856708233,0.77119928840394,NA,NA,NA
277,2.11204925004435,-1.14296605582581,NA,NA,-0.212265147010828,0.424875920953933,NA,NA,NA
278,2.95842462442465,-1.18163123221637,NA,NA,-0.601378886216389,NA,NA,NA,NA
279,0.799451764267083,-1.2186340694986,NA,NA,2.86658780389847,-2.10327459554793,NA,NA,NA
280,7.30740267667216,-1.6677855617377,NA,NA,1.57673490039654,-0.330986284024716,NA,NA,NA
281,5.88626112254342,-1.4394558334322,NA,NA,1.78801872482791,-0.377563840397766,NA,NA,NA
282,6.13941366046612,-1.53600860216156,NA,NA,2.89983776108146,-0.522927627426082,NA,NA,NA
283,NA,NA,NA,NA,4.25210712219627,0.854269292572083,NA,NA,NA
284,NA,NA,NA,NA,2.2623745634176,0.631470044536766,NA,NA,NA
285,NA,NA,NA,NA,0.874265913636397,1.03155896591523,NA,NA,NA
286,NA,NA,NA,NA,2.63684959173694,0.31626203978654,NA,NA,NA
287,NA,NA,NA,NA,2.74502919011608,-0.22961648314423,NA,NA,NA
288,NA,NA,NA,NA,2.9587354169,0.72541427795436,NA,NA,NA
289,NA,NA,NA,NA,3.63851238476502,0.0538173150407089,NA,NA,NA
290,NA,NA,NA,NA,4.7716268197528,-1.13224764743735,NA,NA,NA
291,NA,NA,NA,NA,5.12823752820776,-0.699996147417662,NA,NA,NA
292,NA,NA,NA,NA,4.36315564259369,-0.976430466135808,NA,NA,NA
293,NA,NA,NA,NA,3.35562140099229,0.117467310574215,NA,NA,NA
294,NA,NA,NA,NA,2.97018048930825,0.538905207865725,NA,NA,NA
295,NA,NA,NA,NA,1.80544599285188,0.0671701525442003,NA,NA,NA
296,NA,NA,NA,NA,1.46801867551307,-0.685659960124922,NA,NA,NA
297,NA,NA,NA,NA,2.38450526231212,-1.14088456044387,NA,NA,NA
298,NA,NA,NA,NA,2.73341934644977,-0.667818379552366,NA,NA,NA
299,NA,NA,NA,NA,2.04163106910552,0.890328021928527,NA,NA,NA
300,NA,NA,NA,NA,2.2983267379405,0.890714865809164,NA,NA,NA
301,NA,NA,NA,NA,4.0388624312127,-0.400817032098096,NA,NA,NA
302,NA,NA,NA,NA,0.577097929454051,-1.28213217649709,NA,NA,NA
303,NA,NA,NA,NA,-0.232799243261199,-1.49461156356869,NA,NA,NA
304,NA,NA,NA,NA,-0.874631096387722,-2.72385813651212,NA,NA,NA
305,NA,NA,NA,NA,-2.12561187030454,-1.28737334310723,NA,NA,NA
306,NA,NA,NA,NA,-1.61109781267803,-0.955055792139037,NA,NA,NA
307,NA,NA,NA,NA,-0.690316730503551,-0.506679438560245,NA,NA,NA
308,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,NA,NA,0.0143086115501637,-1.62789801038165,NA,NA,NA
311,NA,NA,NA,NA,0.423894144944048,-2.29504186690782,NA,NA,NA
312,NA,NA,NA,NA,0.439209218150304,-1.78495779296403,NA,NA,NA
313,NA,NA,NA,NA,-0.0761137652194897,-1.46809865563722,NA,NA,NA
314,NA,NA,NA,NA,0.725074987472311,-2.28624709133542,NA,NA,NA
315,NA,NA,NA,NA,0.534737264670161,-2.57856318139562,NA,NA,NA
316,NA,NA,NA,NA,-0.452589541948201,-2.26955260769177,NA,NA,NA
317,NA,NA,NA,NA,0.481326499276248,-1.97680247105707,NA,NA,NA
318,NA,NA,NA,NA,-1.23276079975497,-1.24602495582431,NA,NA,NA
319,NA,NA,NA,NA,-0.468438597592273,-1.85260375924224,NA,NA,NA
320,NA,NA,NA,NA,-2.53388815591272,-1.01063408338588,NA,NA,NA
321,NA,NA,NA,NA,-2.52772994855115,-0.972349233100294,NA,NA,NA
322,NA,NA,NA,NA,-2.49909708925004,-0.778081787260264,NA,NA,NA
323,NA,NA,NA,NA,-1.25020207817217,-0.663950274036037,NA,NA,NA
324,NA,NA,NA,NA,-1.5656011161579,-0.499430567179008,NA,NA,NA
325,NA,NA,NA,NA,-1.63667095944248,-0.307951489489136,NA,NA,NA
326,NA,NA,NA,NA,-1.14580736115622,-0.20709789742919,NA,NA,NA
327,NA,NA,NA,NA,-2.52102469893138,-0.088749756365682,NA,NA,NA
328,NA,NA,NA,NA,-2.55006358338072,-0.0202900134852366,NA,NA,NA
329,NA,NA,NA,NA,NA,-0.0303336426988815,NA,NA,NA
330,NA,NA,NA,NA,NA,-0.0398023393709868,NA,NA,NA
331,NA,NA,NA,NA,-1.37385968514419,0.372881622260878,NA,NA,4.77860212817497
332,NA,NA,NA,NA,-1.680787854032,0.56193100844833,NA,NA,5.98789250031137
333,NA,NA,NA,NA,-4.03488253972467,0.336962565217266,NA,NA,1.97924569227312
334,NA,NA,NA,NA,-3.98943978598083,0.352676204930553,NA,NA,0.671296709654006
335,NA,NA,NA,NA,-3.8231224519834,0.15620613443398,NA,NA,-0.404705810446868
336,NA,NA,NA,NA,-3.45627774411106,-0.052077595216903,NA,NA,0.651897398222416
337,NA,NA,NA,NA,-3.53599356569962,-0.102566779934602,NA,NA,4.6563819922757
338,NA,NA,NA,NA,-4.328680429445,-0.0708229828760792,NA,NA,9.7428935106766
339,NA,NA,NA,NA,-4.80046156057742,0.00451525155068932,NA,NA,14.0601837579937
340,NA,NA,NA,NA,-5.43302511313673,0.00136053156210432,NA,NA,12.7841214491398
341,NA,NA,NA,NA,-5.24159328411627,0.167770669228889,NA,NA,NA
342,NA,NA,NA,NA,-7.86555397280025,0.0323565070696252,NA,NA,-1.39941475268084
343,NA,NA,NA,NA,-7.15094769207953,0.0460492904008784,NA,NA,-1.31752852388524
344,NA,NA,NA,NA,-6.53654537848832,0.182695362185084,NA,NA,-1.26526384732597
345,NA,NA,NA,NA,-6.34865797452793,1.49273518195642,NA,NA,-1.30089480531342
346,NA,NA,NA,NA,-6.59655432701872,1.59821535827065,NA,NA,-1.23531446988903
347,NA,NA,NA,NA,-4.49094237439039,-0.222396594569866,NA,NA,-0.508848098125926
348,NA,NA,NA,NA,-2.8693367436279,-1.19262548712916,NA,NA,-0.0179678322574076
349,NA,NA,NA,NA,-2.55471749265181,-1.15551968683434,NA,NA,0.208981689985226
350,NA,NA,NA,NA,-2.41983674393834,-1.01682100681534,NA,NA,0.102566582612406
351,NA,NA,NA,NA,-2.49073455847216,-0.848339811399356,NA,NA,0.986134531424949
352,NA,NA,NA,NA,-3.10872203575588,-0.345439168088034,NA,NA,0.5604119816167
353,NA,NA,NA,NA,-2.871222791487,-0.134317516717007,NA,NA,0.0625320544407415
354,NA,NA,NA,NA,-2.51766975066178,0.0418945005348202,NA,NA,0.0244680224026555
355,NA,NA,NA,NA,-1.80051940455614,0.437809347195562,NA,NA,1.29942468379752
356,NA,NA,NA,NA,-1.80197072871107,0.594181978776027,NA,NA,1.36045958266444
357,NA,NA,NA,NA,-1.33350626052053,0.808345907399228,NA,NA,2.47642605552059
358,NA,NA,NA,NA,-1.26089284167257,0.732544345383973,NA,NA,1.76541456622592
359,NA,NA,NA,NA,-1.05530930985905,0.591111165237797,NA,NA,1.22745373132775
360,NA,NA,NA,NA,-1.00815867015049,0.498864882008175,NA,NA,2.68849748899143
361,NA,NA,NA,NA,-1.20272746674909,0.360939015092039,NA,NA,2.58471403124601
362,NA,NA,NA,NA,-1.07415317694483,0.465034182841124,NA,NA,1.93106430509976
363,NA,NA,NA,NA,-1.14149638950543,0.602380171752801,NA,NA,1.11521704593377
364,NA,NA,NA,NA,-1.44739570440262,0.774384753633172,NA,NA,0.416110889574354
365,NA,NA,NA,NA,-1.38469501842362,0.828287430934929,NA,NA,-0.294204560821889
366,NA,NA,NA,NA,-1.26529843279924,0.616911272436484,NA,NA,0.00463382146472187
367,NA,NA,NA,NA,-1.4411576754853,0.703926943103984,NA,NA,0.0378149859484132
368,NA,NA,NA,NA,-1.44562293865608,0.740247426681664,NA,NA,0.143786674965796
369,NA,NA,NA,NA,-1.02768470731228,0.522024816581656,NA,NA,-0.220525422572513
370,NA,NA,NA,NA,-0.616232973069261,0.35827243587387,NA,NA,-0.110276257003826
371,NA,NA,NA,NA,-0.563527861585014,0.260650469960119,NA,NA,0.222013539280653
372,NA,NA,NA,NA,-0.193945149740752,0.0671791740446328,NA,NA,0.0755668974215856
373,NA,NA,NA,NA,-0.245965706073721,0.10734430835929,NA,NA,-0.164465130021314
374,NA,NA,NA,NA,-0.0831365130464267,0.138895936182317,NA,NA,-0.0582126247805816
375,NA,NA,NA,NA,0.14095046359851,0.306661450557027,NA,NA,-0.533876496251222
376,NA,NA,NA,NA,-0.118440635679963,0.51881955974178,NA,NA,-1.21207377798424
377,NA,NA,NA,NA,-0.358554082218181,0.56727580030925,NA,NA,-1.90686867754465
378,NA,NA,NA,NA,-0.208322651319327,0.424454728037483,NA,NA,-2.64441549244281
379,NA,NA,NA,NA,-0.100319797852391,0.406667792015948,NA,NA,-1.95982195304096
380,NA,NA,NA,NA,-0.312953406834139,0.502730694788805,NA,NA,-1.58206800901633
381,NA,NA,NA,NA,0.0590787184989239,0.403282615373505,NA,NA,-2.61674713446041
382,NA,NA,NA,NA,0.504903743183338,0.283695192500897,NA,NA,-2.58850230847265
383,NA,NA,NA,NA,0.58734490696346,-0.00358675543653878,NA,NA,-2.07149442272665
384,NA,NA,NA,NA,0.658648176868688,-0.387004488438271,NA,NA,-2.51737526155996
385,NA,NA,NA,NA,0.381423891593198,-0.42088896418836,NA,NA,-2.32711399519957
386,NA,NA,NA,NA,0.482570610829415,-0.646953431007223,NA,NA,-3.09703958817399
387,NA,NA,NA,NA,0.373848163642651,-0.715410484781218,NA,NA,-3.20037521118616
388,NA,NA,NA,NA,0.63232890124488,-0.829407028135705,NA,NA,-1.56391077547777
389,NA,NA,NA,NA,0.612187987848147,-0.88709242655292,NA,NA,-0.928649035677297
390,NA,NA,NA,NA,0.440559349227747,-0.887153715537395,NA,NA,-1.40001953575759
391,NA,NA,NA,NA,0.246342627569054,-0.879559394863856,NA,NA,0.0347263518499299
392,NA,NA,NA,NA,0.481569304438462,-1.14049780798777,NA,NA,-0.2831488429738
393,NA,NA,NA,NA,0.347894156416474,-1.24805379401345,NA,NA,0.570841724698968
394,NA,NA,NA,NA,0.356893935664271,-2.00623670088242,NA,NA,0.429630103501208
395,NA,NA,NA,NA,0.412164731585651,-1.59337324897513,NA,NA,0.0258015893805073
396,NA,NA,NA,NA,0.293613137989739,-1.41220073937197,NA,NA,0.214602707989053
397,NA,NA,NA,NA,0.180313530952655,-1.03912512982508,NA,NA,-0.518189101378183
398,NA,NA,NA,NA,0.0563497703536199,-0.822578205409862,NA,NA,-0.731632144095769
399,NA,NA,NA,NA,0.151938191606379,-1.03048361345549,NA,NA,-2.9894153933744e-06
400,0.275337148945725,-1.02631046822031,NA,NA,0.184355240023187,-1.18260133252178,NA,NA,-0.188600254454208
401,0.109555948314108,-1.25664268917973,NA,NA,0.224607991053049,-1.23886671733659,NA,NA,-0.10234307818855
402,0.0998680428567917,-1.38932601154851,NA,NA,0.295746375793852,-1.25873680479487,NA,NA,-0.0326505860616969
403,0.333148650753458,-1.49671403824817,NA,NA,0.235567965512503,-1.27418573086578,NA,NA,0.0855293574666694
404,-0.094690217134325,-1.46608368153562,NA,NA,0.259006598662006,-1.246405627938,NA,NA,-0.0924820200841831
405,0.148160021127817,-1.37614995071456,NA,NA,0.213422469172836,-1.28042247099542,NA,NA,-0.20899325547595
406,-0.029324960751925,-1.28769219947598,NA,NA,0.201835785452346,-1.34907386602544,NA,NA,-0.154086852865262
407,-0.483035042423533,-1.17129079944129,NA,NA,0.0249801480931063,-1.35635724500835,NA,NA,0.128137442618924
408,NA,-1.09676826656136,NA,NA,-0.183877822253235,-1.21792911170731,NA,NA,-0.0283915118560063
409,NA,-1.02762936837358,NA,NA,-0.0455715103676496,-1.4753338622648,NA,NA,0.100452876951839
410,NA,-1.00442918352893,NA,NA,0.012182475000963,-1.54280134128556,NA,NA,0.138548388441938
411,NA,-0.936557038968038,NA,NA,-0.142009213973452,-1.33348669455979,NA,NA,0.241476131948617
412,NA,-0.70432391351955,NA,NA,0.122774339677231,-1.50154596924819,NA,NA,0.109012679154391
413,NA,-0.675721928492928,NA,NA,-0.00550351428387479,-1.53934249400141,NA,NA,0.00621734119161572
414,NA,-0.683185670513472,NA,NA,-0.262314474139716,-1.46803251879293,NA,NA,-0.0595943305088965
415,NA,-0.733837933764697,NA,NA,-0.413031673889211,-1.51114968544446,NA,NA,-0.116417465007344
416,NA,-0.786427377339455,NA,NA,-0.509505054336754,-1.46539859190113,NA,NA,-0.134791049379743
417,NA,-0.781141528945965,NA,NA,-0.59715818456094,-1.37235091410628,NA,NA,-0.356333773517591
418,NA,-0.748847758387934,NA,NA,-0.723105592363244,-1.18984628653942,NA,NA,-0.143196566722997
419,NA,-0.793175089705526,NA,NA,-0.269240313197249,-1.64975615102505,NA,NA,-0.252909664219464
420,NA,-0.841038889285956,NA,NA,-0.261562257826516,-1.72996489038664,NA,NA,0.343880123448699
421,NA,-0.870551024441737,NA,NA,-0.104362240366105,-1.82106300872158,NA,NA,0.386384036478024
422,NA,-0.96018368961043,NA,NA,-0.102506279904103,-1.76179597324125,NA,NA,0.136557642025651
423,NA,-1.0441534164508,NA,NA,-0.400423233477644,-1.74688773987303,NA,NA,-0.152342208750009
424,NA,-1.05771386825347,NA,NA,-0.476532224724263,-1.50129642275234,NA,NA,-0.298713088403294
425,NA,-1.09662512447283,NA,NA,-0.307251502169153,-1.47453906358884,NA,NA,-0.0910503740694235
426,NA,-1.18673388128084,NA,NA,-0.197518495473285,-1.64690064170485,NA,NA,0.291301875873682
427,NA,-1.31571773632989,NA,NA,-0.552875220533488,-1.39609135488046,NA,NA,0.119821919469081
428,NA,-1.43493953707688,NA,NA,-0.780700790115449,-1.35242399905945,NA,NA,0.146789714563502
429,NA,-1.45450591738606,NA,NA,-0.533752736730675,-1.66661713873685,NA,NA,0.195156206992775
430,NA,-1.47611616182296,NA,NA,0.101512097106179,-1.94719915123109,NA,NA,-0.14024437847205
431,NA,-1.47996841049039,NA,NA,-0.14304023818411,-1.65097290220956,NA,NA,-0.0617154603519923
432,NA,-1.49751753107135,NA,NA,0.338080778013379,-2.17690716255991,NA,NA,-0.41303031124521
433,NA,-1.55676285310062,NA,NA,0.226821352081298,-2.2760410710689,NA,NA,-1.23902402083974
434,NA,-1.67516456728834,NA,NA,0.149251896952188,-2.20974600381008,NA,NA,-1.91756608813818
435,NA,-1.76244122271517,NA,NA,-0.122413625193361,-1.98530780924246,NA,NA,-1.06734629678647
436,NA,-1.88499011305264,NA,NA,-0.121502268740771,-2.04259594890422,NA,NA,-0.836874305828309
437,NA,-1.96997673345151,NA,NA,0.122858540296678,-2.2459931740028,NA,NA,-0.520642340018016
438,NA,-2.00735222679094,NA,NA,0.260875996972472,-2.33571479354641,NA,NA,-0.510035868385607
439,NA,-1.9485304524265,NA,NA,0.139607913084832,-2.25257223699884,NA,NA,-0.299824830422503
440,NA,-1.95718662968482,NA,NA,0.104938388937388,-2.31989210141054,NA,NA,0.0580869561462635
441,NA,-1.92915894416549,NA,NA,0.445486568544784,-2.53307551662738,NA,NA,1.28199323211868
442,NA,-1.89515463594429,NA,NA,0.436905696081939,-2.47104363451253,NA,NA,1.6209367369271
443,NA,-1.90903502958361,NA,NA,0.285637025181211,-2.31818348890074,NA,NA,1.30201207762457
444,NA,-1.84247029491967,NA,NA,0.197315711270405,-2.23243170701908,NA,NA,1.62189941912629
445,NA,-1.75706691097591,NA,NA,-0.0756251690168746,-2.0022060446287,NA,NA,1.91559086798504
446,NA,-1.65365487381335,NA,NA,-0.490168591499384,-1.66224829665758,NA,NA,2.00580694947937
447,NA,-1.53408360800582,NA,NA,-0.716757041162244,-1.36447363912736,NA,NA,1.63101514276283
448,NA,-1.39864729262237,NA,NA,-0.895225852648948,-1.24611223879841,NA,NA,1.18693851313701
449,NA,-1.20533033791929,NA,NA,-1.08588458412881,-1.09676130456141,NA,NA,-0.00454065607372996
450,NA,-1.02402043904837,NA,NA,-0.982869677255737,-1.11309767381443,NA,NA,-0.36369262973472
451,NA,-0.841529754269658,NA,NA,-1.12415264059295,-0.898172648673484,NA,NA,-0.547015312070362
452,NA,-0.699156847641691,NA,NA,-1.16519716622746,-0.585875169369415,NA,NA,-0.367659562130881
453,NA,-0.607884881214445,NA,NA,-1.45883060480528,-0.30735417440271,NA,NA,-0.148165477400398
454,NA,-0.459711687189496,NA,NA,-1.42533767339921,-0.387129165129628,NA,NA,0.01736357042575
455,NA,-0.324413373832577,NA,NA,-1.4173824874068,-0.39980464799318,NA,NA,0.835794034789867
456,NA,-0.194541354468707,NA,NA,-1.71977172323843,-0.266726795380595,NA,NA,0.896206365608981
457,NA,-0.108156068209311,NA,NA,-1.38746248902216,-0.499167280533517,NA,NA,0.720595716305818
458,NA,-0.0126361638119048,NA,NA,-1.31577442649961,-0.430279663200325,NA,NA,0.859322015044135
459,NA,0.0550458769508156,NA,NA,-1.1208170796787,-0.601309324349839,NA,NA,0.0154494547850899
460,NA,0.0614943254844393,NA,NA,-0.931364917607931,-0.506615104441732,NA,NA,-0.765934097319183
461,NA,0.0526045215362562,NA,NA,-1.03014900120907,-0.0964600854135537,NA,NA,-0.64531551971799
462,NA,0.105453947153431,NA,NA,-0.872604434539812,-0.169770503503178,NA,NA,-0.341592289110466
463,NA,0.169472810769073,NA,NA,-0.67007845932957,-0.106515526587916,NA,NA,-0.238498444564791
464,NA,0.184105362941634,NA,NA,-0.639073101526959,0.00754999137573404,NA,NA,-0.428110814962656
465,NA,0.186309316244652,NA,NA,-0.780750914750864,0.32113765801491,NA,NA,-0.304763078642327
466,NA,0.207460296514178,NA,NA,-0.60610572743772,0.465410904537358,NA,NA,-0.292816435001402
467,NA,0.225916917830543,NA,NA,-0.326323958673958,0.54151298088485,NA,NA,-0.272835884234588
468,NA,0.189924231453231,NA,NA,0.0736422243169211,0.607303032815235,NA,NA,0.0265072579169363
469,NA,0.108172054554024,NA,NA,0.750881491606382,0.40285219823876,NA,NA,-0.10222876417673
470,NA,0.11204997483519,NA,NA,1.34056292298282,0.0117891136722084,NA,NA,0.0397813456802765
471,NA,0.161901703770173,NA,NA,1.63642280841721,-0.150835951419973,NA,NA,0.0348770022530573
472,NA,0.163676193729049,NA,NA,2.59148311534125,-0.478284702007761,NA,NA,-0.240766307521856
473,NA,0.114939019353652,NA,NA,3.00236111792561,-0.823184923148378,NA,NA,-0.223735904978381
474,NA,-0.0105634826420644,NA,NA,3.1592857858793,-1.06108809910585,NA,NA,0.0115921226422043
475,NA,-0.0468550553102542,NA,NA,3.63318261986316,-1.3330509141042,NA,NA,0.15974856981991
476,NA,-0.0450341213663465,NA,NA,3.86154663067856,-1.45822841782382,NA,NA,0.234941554979341
477,NA,-0.0866507861992811,NA,NA,4.27782419035475,-1.43414091335891,NA,NA,0.0778378909270797
478,NA,-0.111054666917213,NA,NA,4.22873132538487,-1.43484010695736,NA,NA,-0.0762720156704242
479,NA,-0.120173197347822,NA,NA,3.8093784101931,-1.16017961028713,NA,NA,0.151718659905223
480,NA,-0.10055575053174,NA,NA,3.95058972816721,-0.986253176886471,NA,NA,-0.254442990673751
481,NA,-0.0735275774252585,NA,NA,4.16386646505084,-1.0116238248479,NA,NA,0.0879232160629327
482,NA,-0.16526481252954,NA,NA,4.34913611801396,-0.990199575916648,NA,NA,-0.225612553208448
483,NA,-0.200699668473531,NA,NA,4.88256998917911,-1.2762627107108,NA,NA,-0.50645748858635
484,NA,-0.186801347392576,NA,NA,5.32892948372994,-1.33857102247056,NA,NA,0.236540604015664
485,NA,-0.172619486259934,NA,NA,5.38598602851224,-1.36122185911546,NA,NA,0.769622822062216
486,NA,-0.234568993455928,NA,NA,5.44393185348651,-1.51396561380446,NA,NA,0.477055777442162
487,NA,-0.241150462695862,NA,NA,5.61881792414107,-1.63306645660269,NA,NA,0.267516981879959
488,NA,-0.234490483459027,NA,NA,5.62450076149289,-1.78033316016189,NA,NA,-0.0176277838290219
489,NA,-0.333156003516777,NA,NA,5.88056244989938,-1.93932146991511,NA,NA,-0.101256755453938
490,NA,-0.503821932673669,NA,NA,6.13469351707776,-2.08636717252783,NA,NA,-0.256640165181718
491,NA,-0.612107752072535,NA,NA,6.02898396991494,-2.09010662310357,NA,NA,-0.105896109592989
492,NA,-0.692506659408816,NA,NA,6.01761784157116,-2.10386041060726,NA,NA,2.17609397030847
493,NA,-0.745796910167475,NA,NA,6.12877621866624,-2.14376716714224,NA,NA,4.33658835214264
494,NA,-0.826778171490375,NA,NA,6.17785017339262,-2.14862033356776,NA,NA,6.68414234684058
495,NA,-0.850291448403603,NA,NA,6.22455140275435,-2.09290482441386,NA,NA,5.27162723303055
496,NA,-0.786246719677317,NA,NA,6.02856053972353,-2.20953822264661,NA,NA,4.07596180318171
497,NA,-0.81182452035859,NA,NA,5.74574933292684,-2.16873873114846,NA,NA,5.77484061376255
498,NA,-0.793363958539072,NA,NA,5.62717123444263,-1.99325679107226,NA,NA,6.29773140212847
499,NA,-0.739643460366983,NA,NA,5.38401678215201,-1.81327906415608,NA,NA,6.03980565495048
500,NA,-0.717426417272568,NA,NA,5.08454683321895,-1.53666555197092,NA,NA,8.49888456465568
501,NA,-0.769607716666108,NA,NA,4.91339836639425,-1.51793721715485,NA,NA,9.98017623291128
502,NA,-0.823655795837513,NA,NA,4.67518890255798,-1.49395784595832,NA,NA,11.1035995623507
503,NA,-0.805382412104415,NA,NA,4.42789890857371,-1.37147525853198,NA,NA,12.4649239108466
504,NA,-0.780364790707043,NA,NA,4.12806062241535,-1.05281234710192,NA,NA,12.1216060553539
505,NA,-0.786172702913901,NA,NA,3.90795853866432,-1.12433332323275,NA,NA,14.0713053225983
506,NA,-0.780136112539412,NA,NA,3.57009636478596,-1.07660795617494,NA,NA,20.741642929544
507,NA,-0.710986240652974,NA,NA,3.21711171338382,-0.764336432518228,NA,NA,23.7034858678117
508,NA,-0.629278915145233,NA,NA,2.80036517784571,-0.609938512635521,NA,NA,21.7532901669988
509,NA,-0.645762096654825,NA,NA,2.50815175952472,-0.219188329528491,NA,NA,18.6124779522891
510,NA,-0.715821856089484,NA,NA,2.14683975599929,0.153990377982748,NA,NA,15.6293711315911
511,NA,-0.769489212232276,NA,NA,2.04212616770434,0.268336279242946,NA,NA,14.4491541778989
512,NA,-0.752030696421058,NA,NA,1.73506735108836,0.235081500469593,NA,NA,13.9561316729415
513,NA,-0.642107633622609,NA,NA,1.56028333608963,0.353951208263338,NA,NA,12.108563263442
514,NA,-0.617244420290111,NA,NA,1.10050107000164,0.675087013105774,NA,NA,10.887678128743
515,NA,-0.475712414886396,NA,NA,0.84869178443659,0.709101551929048,NA,NA,9.55551765631841
516,NA,-0.466874453650651,NA,NA,1.00749378145328,0.656593359396135,NA,NA,8.61831431741158
517,NA,-0.436027391792862,NA,NA,1.13493608047922,0.678529963457768,NA,NA,9.62747873639382
518,NA,-0.425202953368261,NA,NA,1.47304140430892,0.573166743095588,NA,NA,9.51682868815433
519,NA,-0.384620001999734,NA,NA,1.56464958446518,0.305494306108641,NA,NA,9.49877539147593
520,NA,-0.321600680951605,NA,NA,1.29716752649078,0.398150189334202,NA,NA,9.57607909512185
521,NA,-0.30681732965733,NA,NA,1.24576990606712,0.108193592390156,NA,NA,9.80892066067088
522,NA,-0.214548044194966,NA,NA,1.02837392388922,-0.0719149766005913,NA,NA,10.0369898412528
523,NA,-0.109031315060367,NA,NA,0.938400659004337,0.195542762403502,NA,NA,10.2032401147345
524,NA,-0.0455141666511182,NA,NA,0.85615104676623,0.147358836416932,NA,NA,10.1657080293181
525,NA,-0.0338066356311232,NA,NA,0.633624873398211,0.186848285598764,NA,NA,10.961943937747
526,NA,-0.0439863959235711,NA,NA,0.555749402370919,-0.07487642523063,NA,NA,10.0882191496937
527,NA,-0.0281813036235126,NA,NA,0.546274068581478,-0.107176901149618,NA,NA,10.2708335236935
528,NA,-0.0139460688267417,NA,NA,0.774956896722445,-0.427549442100477,NA,NA,10.5516143893105
529,NA,0.00332639515830772,NA,NA,0.782249340990668,-0.559944021092663,NA,NA,10.977550739877
530,NA,0.0457111207981938,NA,NA,0.626401125741959,-0.450335281273806,NA,NA,11.8142194337274
531,NA,0.113284453155255,NA,NA,0.531627746416514,-0.449304848670939,NA,NA,12.0148706343707
532,NA,0.162433367408442,NA,NA,0.471683853011868,-0.545931099356295,NA,NA,11.7907017934168
533,NA,NA,NA,-3.69645539389843,0.181247301986829,-0.580764644626633,NA,NA,11.7914951166465
534,NA,NA,NA,-3.30785364108723,0.404373463272747,-0.848594939667719,NA,NA,10.9497937245825
535,NA,NA,NA,-3.64672067134908,0.497232909599987,-0.777404929268546,NA,NA,10.967476324119
536,NA,NA,NA,-3.64449329141947,0.609892070074386,-0.864175465690466,NA,NA,11.3105040354856
537,NA,NA,NA,-3.92186370866412,0.507316331255816,-0.788580958106031,NA,NA,10.0485579058563
538,NA,NA,NA,-3.69512228233351,0.282160779651977,-0.745355840004059,NA,NA,10.3022787442985
539,NA,NA,NA,-3.92575932253231,0.236958138306354,-0.514196931807986,NA,NA,9.58823260574849
540,NA,NA,NA,-4.20260479950889,0.0855363269480503,-0.302366326483797,NA,NA,8.93680258438403
541,NA,NA,NA,-4.18084020203949,1.02763426076745,-0.941147995083022,NA,NA,8.56476783598987
