Changes.Transects,Changes.Dates,Changes.Dates2,Changes.Years,Changes.Years.Eras,Changes.Distances,Changes.Dist.Eras,Rates.Consec.Eras
326,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
326,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,119.290782569017,-137.81328219588,-137.81328219588,-1.15527184270208
326,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-133.063496879619,4.74978531626098,-0.20709789742919
326,08/01/1924 12:00:01 AM,08/01/1924 12:00:01 AM,69.5796258270591,-26.7761806981519,-85.5325412736922,47.5309556059273,-1.77512081135633
326,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,9.31428245493954,-113.055525332786,-27.5229840590937,-2.95492263545194
326,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,70.0013689253935,-142.30316401222,-29.2476386794342,-0.417815238879198
327,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
327,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,119.290782569017,-153.364230407373,-153.364230407373,-1.28563353433148
327,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-151.328756871233,2.0354735361405,-0.0887497563656819
327,08/01/1924 12:00:01 AM,08/01/1924 12:00:01 AM,69.5796258270591,-26.7761806981519,-93.0089776017915,58.3197792694413,-2.17804697118236
327,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,9.31428245493954,-107.306880109868,-14.2979025080763,-1.53505141992917
327,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,70.0013689253935,-157.3969697577,-50.0900896478321,-0.715558715733365
328,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,49.7111567419576,-99.1841204654346,-70.0512498517435,87.3457199059564,-0.8806421783656
328,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,26.7761806981519,-22.9349760438056,-69.5858988785311,0.465350973212395,-0.0202900134852366
328,08/01/1924 12:00:01 AM,08/01/1924 12:00:01 AM,0,0,0,0,0
328,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,9.31428245493953,9.31428245493953,-25.0569480718153,-25.0569480718153,-2.69016407791318
328,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,79.3156513803331,70.0013689253936,-75.0108130763838,-49.9538650045685,-0.713612687457707
329,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,22.9349760438056,-56.3806753365275,-0.695701368620206,74.3151117077636,-1.31809545139692
329,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,0,0,0,0,0
329,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,52.5394706821812,52.5394706821812,-5.72973491275482,-5.72973491275482,-0.109055817242903
330,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
330,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,119.290782569017,-220.645364799347,-220.645364799347,-1.84964303232474
330,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-219.732499099386,0.912865699961003,-0.0398023393709868
330,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,52.5394706821811,-226.260980593243,-6.52848149385682,-0.124258608034872
331,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
331,03/01/2006 12:00:01 AM,03/01/2006 12:00:01 AM,151.15947980835,151.15947980835,-235.760866073457,-235.760866073457,-1.55968296776603
331,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,-31.8686972393338,-176.369040682248,59.3918253912092,-1.86364145811097
331,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-184.921071755976,-8.55203107372861,0.372881622260878
331,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,-17.4618982432124,-160.930873733537,23.9901980224396,-1.37385968514419
331,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,70.0013689253935,-246.580589441015,-85.6497157074786,-1.22354343953992
332,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
332,03/01/2006 12:00:01 AM,03/01/2006 12:00:01 AM,151.15947980835,151.15947980835,-261.635495435847,-261.635495435847,-1.73085734197792
332,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,-31.8686972393338,-196.623282202849,65.0122132329978,-2.04000222364775
332,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-209.511156419883,-12.887874217034,0.56193100844833
332,08/01/1924 12:00:01 AM,08/01/1924 12:00:01 AM,69.5796258270591,-26.7761806981519,-132.813728714998,76.6974277048842,-2.86439012977597
332,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,9.31428245493954,-180.161409944349,-47.3476812293501,-5.08334178809885
332,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,70.0013689253935,-275.19329720931,-95.0318872649613,-1.35757184071993
333,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
333,03/01/2006 12:00:01 AM,03/01/2006 12:00:01 AM,151.15947980835,151.15947980835,-240.421390481768,-240.421390481768,-1.59051480454014
333,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,-31.8686972393338,-207.744922092311,32.6764683894569,-1.02534685192986
333,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-215.473150453228,-7.72822836091729,0.336962565217266
333,08/01/1924 12:00:01 AM,08/01/1924 12:00:01 AM,69.5796258270591,-26.7761806981519,-127.827322615672,87.6458278375569,-3.27327593227686
333,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,9.31428245493954,-145.016442121242,-17.1891195055702,-1.84545826140955
333,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,70.0013689253935,-244.902803726148,-99.8863616049065,-1.42692011796746
334,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
334,03/01/2006 12:00:01 AM,03/01/2006 12:00:01 AM,151.15947980835,151.15947980835,-247.333994924776,-247.333994924776,-1.63624534325179
334,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,-31.8686972393338,-227.319302875104,20.0146920496717,-0.628036091320629
334,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-235.407923186407,-8.08862031130252,0.352676204930553
334,08/01/1924 12:00:01 AM,08/01/1924 12:00:01 AM,69.5796258270591,-26.7761806981519,-142.854348774719,92.5535744116875,-3.45656370693956
334,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,9.31428245493954,-165.744731596187,-22.8903828214672,-2.45755729786013
334,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,70.0013689253935,-248.853946680789,-83.1092150846028,-1.18725128323104
335,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
335,03/01/2006 12:00:01 AM,03/01/2006 12:00:01 AM,151.15947980835,151.15947980835,-245.909271478512,-245.909271478512,-1.62682004324368
335,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,-31.8686972393338,-234.932137570669,10.977133907843,-0.344448780739444
335,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-238.514721521808,-3.58258395113882,0.15620613443398
335,08/01/1924 12:00:01 AM,08/01/1924 12:00:01 AM,69.5796258270591,-26.7761806981519,-142.481977631702,96.032743890106,-3.58649894742957
335,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,9.31428245493954,-171.755746293933,-29.2737686622311,-3.14289037334343
335,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,70.0013689253935,-244.992935529875,-73.2371892359424,-1.04622510045479
336,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
336,03/01/2006 12:00:01 AM,03/01/2006 12:00:01 AM,151.15947980835,151.15947980835,-252.545917240956,-252.545917240956,-1.67072496915939
336,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,-31.8686972393338,-246.219206591778,6.32671064917733,-0.198524294911203
336,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-245.02480819306,1.19439839871868,-0.052077595216903
336,08/01/1924 12:00:01 AM,08/01/1924 12:00:01 AM,69.5796258270591,-26.7761806981519,-146.026216913815,98.9985912792446,-3.69726333995338
336,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,9.31428245493954,-184.671637925113,-38.6454210112976,-4.14904971996025
336,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,70.0013689253935,-254.021945025569,-69.3503071004561,-0.99069929867184
337,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
337,03/01/2006 12:00:01 AM,03/01/2006 12:00:01 AM,151.15947980835,151.15947980835,-259.157489856051,-259.157489856051,-1.71446402292881
337,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,-31.8686972393338,-264.110650292852,-4.95316043680157,0.155424001163378
337,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-261.758283652162,2.35236664069038,-0.102566779934602
337,08/01/1924 12:00:01 AM,08/01/1924 12:00:01 AM,69.5796258270591,-26.7761806981519,-154.443920771534,107.314362880628,-4.00782934991303
337,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,9.31428245493954,-200.013123819261,-45.5692030477276,-4.89240081221301
337,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,70.0013689253935,-269.700482074017,-69.6873582547552,-0.995514221000835
338,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
338,03/01/2006 12:00:01 AM,03/01/2006 12:00:01 AM,151.15947980835,151.15947980835,-267.707588080933,-267.707588080933,-1.77102745008351
338,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,-31.8686972393338,-276.796564146908,-9.0889760659748,0.285200740956451
338,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-275.172240731294,1.62432341561373,-0.0708229828760791
338,08/01/1924 12:00:01 AM,08/01/1924 12:00:01 AM,69.5796258270591,-26.7761806981519,-163.968574869639,111.203665861655,-4.15308169283942
338,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,9.31428245493954,-199.585263544941,-35.6166886753015,-3.82387895660318
338,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,70.0013689253935,-289.767472908666,-90.1822093637257,-1.28829208268542
339,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
339,03/01/2006 12:00:01 AM,03/01/2006 12:00:01 AM,151.15947980835,151.15947980835,-275.856690971302,-275.856690971302,-1.82493808076774
339,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,-31.8686972393338,-281.087253177182,-5.23056220587989,0.164128522938932
339,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-281.190810363328,-0.103557186146816,0.00451525155068932
339,08/01/1924 12:00:01 AM,08/01/1924 12:00:01 AM,69.5796258270591,-26.7761806981519,-169.493880846628,111.696929516701,-4.17150342596881
339,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,9.31428245493954,-197.365639072073,-27.8717582254452,-2.99236772776461
339,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,70.0013689253935,-307.691795606102,-110.326156534029,-1.57605712899148
340,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
340,03/01/2006 12:00:01 AM,03/01/2006 12:00:01 AM,151.15947980835,151.15947980835,-276.455695260695,-276.455695260695,-1.82890081132327
340,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,-31.8686972393338,-273.355454904811,3.10024035588464,-0.0972816784006526
340,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-273.386658663594,-0.031203758783704,0.00136053156210432
340,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,-17.4618982432124,-178.515726985183,94.8709316784112,-5.43302511313673
340,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,70.0013689253935,-305.401536296804,-126.885809311621,-1.81261897102118
341,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
341,03/01/2006 12:00:01 AM,03/01/2006 12:00:01 AM,151.15947980835,151.15947980835,-286.342890787154,-286.342890787154,-1.8943098451397
341,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,-31.8686972393338,-268.5764509176,17.7664398695531,-0.557488740004877
341,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-272.424267197218,-3.8478162796178,0.167770669228889
341,08/01/1924 12:00:01 AM,08/01/1924 12:00:01 AM,69.5796258270591,-26.7761806981519,-167.651527289506,104.772739907712,-3.91290830790305
341,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,9.31428245493954,-180.896098637674,-13.2445713481683,-1.42196367913928
342,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
342,03/01/2006 12:00:01 AM,03/01/2006 12:00:01 AM,151.15947980835,151.15947980835,-327.994869634404,-327.994869634404,-2.16985974052211
342,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,-31.8686972393338,-329.444508383824,-1.44963874942061,0.0454878572077745
342,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-330.186604098327,-0.74209571450308,0.0323565070696251
342,08/01/1924 12:00:01 AM,08/01/1924 12:00:01 AM,69.5796258270591,-26.7761806981519,-187.649587033944,142.537017064383,-5.32327663422965
342,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,9.31428245493954,-192.839100998794,-5.18951396485002,-0.557156602234875
342,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,70.0013689253935,-324.826311111564,-131.98721011277,-1.88549470015994
343,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
343,03/01/2006 12:00:01 AM,03/01/2006 12:00:01 AM,151.15947980835,151.15947980835,-310.793163501281,-310.793163501281,-2.05606134590648
343,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,-31.8686972393338,-311.546012129127,-0.752848627846504,0.0236234516332002
343,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-312.602151501306,-1.05613937217839,0.0460492904008783
343,08/01/1924 12:00:01 AM,08/01/1924 12:00:01 AM,69.5796258270591,-26.7761806981519,-176.736419056686,135.865732444619,-5.07412666415105
343,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,9.31428245493954,-187.733030559678,-10.9966115029922,-1.1806182125345
343,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,70.0013689253935,-307.810011990663,-120.076981430985,-1.71535190346008
344,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
344,03/01/2006 12:00:01 AM,03/01/2006 12:00:01 AM,151.15947980835,151.15947980835,-295.82592958957,-295.82592958957,-1.95704516821993
344,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,-31.8686972393338,-293.136789017611,2.68914057195929,-0.0843818795529623
344,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-297.32690277264,-4.1901137550293,0.182695362185084
344,08/01/1924 12:00:01 AM,08/01/1924 12:00:01 AM,69.5796258270591,-26.7761806981519,-164.71654313239,132.61035964025,-4.95254947429462
344,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,9.31428245493954,-183.186412511337,-18.4698693789469,-1.98296213028755
344,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,70.0013689253935,-292.961115895556,-109.774703384219,-1.56817938090919
345,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
345,03/01/2006 12:00:01 AM,03/01/2006 12:00:01 AM,151.15947980835,151.15947980835,-287.023499096684,-287.023499096684,-1.8988124294989
345,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,-31.8686972393338,-252.815348780336,34.2081503163487,-1.07340912179264
345,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-287.051194418252,-34.2358456379162,1.49273518195641
345,08/01/1924 12:00:01 AM,08/01/1924 12:00:01 AM,69.5796258270591,-26.7761806981519,-153.952363566935,133.098830851316,-4.9707922258122
345,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,9.31428245493954,-176.191574886086,-22.2392113191507,-2.38764622253396
345,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,70.0013689253935,-284.078009694921,-107.886434808835,-1.5412046430666
346,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
346,03/01/2006 12:00:01 AM,03/01/2006 12:00:01 AM,151.15947980835,151.15947980835,-281.530074995741,-281.530074995741,-1.86247052022594
346,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,-31.8686972393338,-243.304295033292,38.2257799624484,-1.19947733273729
346,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-279.959325988072,-36.6550309547796,1.59821535827065
346,08/01/1924 12:00:01 AM,08/01/1924 12:00:01 AM,69.5796258270591,-26.7761806981519,-143.460431484446,136.498894503626,-5.09777313061856
346,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,9.31428245493954,-164.770965573849,-21.3105340894029,-2.28794157708858
346,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,70.0013689253935,-278.733072760017,-113.962107186168,-1.62799826540003
347,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
347,03/01/2006 12:00:01 AM,03/01/2006 12:00:01 AM,151.15947980835,151.15947980835,-273.909065550958,-273.909065550958,-1.81205350731715
347,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,-31.8686972393338,-234.689513950473,39.2195516004845,-1.23066064815721
347,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-229.58885338179,5.10066056868382,-0.222396594569866
347,08/01/1924 12:00:01 AM,08/01/1924 12:00:01 AM,69.5796258270591,-26.7761806981519,-128.923645511678,100.665207870112,-3.75950584606936
347,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,9.31428245493954,-151.168474624054,-22.244829112376,-2.38824936005448
347,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,70.0013689253935,-272.756930363689,-121.588455739635,-1.7369439713275
348,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
348,03/01/2006 12:00:01 AM,03/01/2006 12:00:01 AM,151.15947980835,151.15947980835,-263.500353076141,-263.500353076141,-1.74319436273679
348,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,-31.8686972393338,-223.417602616303,40.082750459838,-1.25774675252072
348,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-196.064765639764,27.3528369765392,-1.19262548712916
348,08/01/1924 12:00:01 AM,08/01/1924 12:00:01 AM,69.5796258270591,-26.7761806981519,-114.8856984752,81.1790671645645,-3.03176424149869
348,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,9.31428245493954,-145.960699397024,-31.0750009218237,-3.33627427256557
348,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,70.0013689253935,-263.459670263611,-117.498970866587,-1.67852390132279
349,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
349,03/01/2006 12:00:01 AM,03/01/2006 12:00:01 AM,151.15947980835,151.15947980835,-252.983706860627,-252.983706860627,-1.67362117930927
349,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,-31.8686972393338,-210.187884504072,42.7958223565543,-1.34287956721788
349,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-183.686068168381,26.5018163356914,-1.15551968683434
349,08/01/1924 12:00:01 AM,08/01/1924 12:00:01 AM,69.5796258270591,-26.7761806981519,-107.159031942063,76.5270362263182,-2.8580265829921
349,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,9.31428245493954,-139.07585127154,-31.9168193294776,-3.42665358108735
349,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,70.0013689253935,-253.456883746644,-114.381032475103,-1.63398279535089
350,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
350,03/01/2006 12:00:01 AM,03/01/2006 12:00:01 AM,151.15947980835,151.15947980835,-240.010611901958,-240.010611901958,-1.58779728672167
350,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,-31.8686972393338,-197.33276673231,42.6778451696484,-1.33917759013297
350,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-174.012001300162,23.3207654321482,-1.01682100681534
350,08/01/1924 12:00:01 AM,08/01/1924 12:00:01 AM,69.5796258270591,-26.7761806981519,-108.229049026305,65.7829522738563,-2.45677130041166
350,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,9.31428245493954,-131.757058312324,-23.5280092860185,-2.52601415083146
350,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,70.0013689253935,-240.242843425081,-108.485785112757,-1.54976662282675
351,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
351,03/01/2006 12:00:01 AM,03/01/2006 12:00:01 AM,151.15947980835,151.15947980835,-218.764343280614,-218.764343280614,-1.44724196959382
351,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,-31.8686972393338,-176.732558923262,42.0317843573517,-1.31890500705734
351,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-157.275905671812,19.4566532514508,-0.848339811399356
351,08/01/1924 12:00:01 AM,08/01/1924 12:00:01 AM,69.5796258270591,-26.7761806981519,-95.4966908417477,61.7792148300638,-2.30724521642953
351,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,9.31428245493954,-113.782952260918,-18.2862614191703,-1.9632496123706
351,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,70.0013689253935,-220.997151651561,-107.214199390643,-1.53160146775002
352,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
352,03/01/2006 12:00:01 AM,03/01/2006 12:00:01 AM,151.15947980835,151.15947980835,-194.991363501743,-194.991363501743,-1.28997112022988
352,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,-31.8686972393338,-149.054045018735,45.9373184830081,-1.4414558002801
352,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-141.131405974044,7.92263904469121,-0.345439168088034
352,08/01/1924 12:00:01 AM,08/01/1924 12:00:01 AM,69.5796258270591,-26.7761806981519,-74.1111969883666,67.0202089856772,-2.50297866380558
352,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,9.31428245493954,-86.8472181192425,-12.7360211308759,-1.36736471032417
352,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,70.0013689253935,-196.260249768128,-109.413031648885,-1.56301274287216
353,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
353,03/01/2006 12:00:01 AM,03/01/2006 12:00:01 AM,151.15947980835,151.15947980835,-166.050954092097,-166.050954092097,-1.09851498763179
353,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,-31.8686972393338,-122.645303031079,43.4056510610183,-1.36201523190741
353,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-119.564734002911,3.08056902816801,-0.134317516717007
353,08/01/1924 12:00:01 AM,08/01/1924 12:00:01 AM,69.5796258270591,-26.7761806981519,-47.6615105599857,71.9032234429255,-2.68534277735466
353,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,9.31428245493954,-69.4277337843729,-21.7662232243872,-2.33686527434479
353,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,70.0013689253935,-166.192539332405,-96.7648055480326,-1.38232733207208
354,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
354,03/01/2006 12:00:01 AM,03/01/2006 12:00:01 AM,151.15947980835,151.15947980835,-137.325220878586,-137.325220878586,-0.908479051745185
354,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,-31.8686972393338,-95.0102779021024,42.3149429764833,-1.32779017161255
354,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-95.9711272682357,-0.960849366133303,0.0418945005348202
354,08/01/1924 12:00:01 AM,08/01/1924 12:00:01 AM,69.5796258270591,-26.7761806981519,-24.1840415611899,71.7870857070458,-2.68100542479535
354,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,9.31428245493954,-52.0078342721657,-27.8237927109758,-2.98721805416372
354,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,70.0013689253935,-137.38062143855,-85.3727871663844,-1.219587394889
355,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
355,03/01/2006 12:00:01 AM,03/01/2006 12:00:01 AM,151.15947980835,151.15947980835,-109.656276550052,-109.656276550052,-0.72543433391727
355,04/18/1974 12:00:01 AM,04/18/1974 12:00:01 AM,119.290782569017,-31.8686972393338,-74.7212876124329,34.9349889376189,-1.0962164118369
355,05/12/1951 12:00:01 AM,05/12/1951 12:00:01 AM,96.355806525211,-22.9349760438056,-84.7624345021173,-10.0411468896844,0.437809347195562
355,08/01/1924 12:00:01 AM,08/01/1924 12:00:01 AM,69.5796258270591,-26.7761806981519,-9.1461187093228,75.6163157927945,-2.82401424778305
355,11/24/1933 12:00:01 AM,11/24/1933 12:00:01 AM,78.8939082819986,9.31428245493954,-53.3219478748286,-44.1758291655058,-4.74280540441186
355,11/25/2003 12:00:01 AM,11/25/2003 12:00:01 AM,148.895277207392,70.0013689253935,-112.598437298856,-59.2764894240269,-0.846790431872881
356,01/01/1855 12:00:01 AM,01/01/1855 12:00:01 AM,0,0,0,0,0
356,03/01/2006 12:00:01 AM,03/01/2006 12:00:01 AM,151.15947980835,151.15947980835,-81.6938239114991,-81.6938239114991,-0.540447903201808
