"TRANSECT","01/01/1855 12:00:01 AM to 01/01/1855 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 01/01/1867 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 08/01/1924 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 10/01/1924 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 11/24/1933 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 05/12/1951 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 01/01/1867 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 08/01/1924 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 10/01/1924 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 11/24/1933 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 05/12/1951 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 08/01/1924 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 10/01/1924 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 11/24/1933 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 05/12/1951 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 10/01/1924 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 11/24/1933 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 05/12/1951 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","11/24/1933 12:00:01 AM to 11/24/1933 12:00:01 AM EPR","11/24/1933 12:00:01 AM to 05/12/1951 12:00:01 AM EPR","11/24/1933 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","11/24/1933 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","11/24/1933 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","11/24/1933 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","05/12/1951 12:00:01 AM to 05/12/1951 12:00:01 AM EPR","05/12/1951 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","05/12/1951 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","05/12/1951 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","05/12/1951 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","04/18/1974 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","04/18/1974 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","04/18/1974 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","04/18/1974 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","12/29/2002 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","12/29/2002 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","12/29/2002 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","11/25/2003 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","11/25/2003 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","03/01/2006 12:00:01 AM to 03/01/2006 12:00:01 AM EPR"
307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.690316730503551,-0.586058246009305,NA,-1.23919425497017,NA,NA,-0.506679438560245,NA,-1.42161793293602,NA,NA,NA,-2.13043234461196,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,-0.976171239524151,NA,-1.58257207461977,NA,-1.11908083845168,NA,-1.29750330463214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.11251234766715,NA,-1.31910829852644,NA,-1.57939173985709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.213896075493252,NA,-0.976221167743705,NA,NA,NA,NA,NA,NA,NA,NA,-2.01645344644511,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,-1.059090003682,NA,NA,NA,-1.25819551524638,NA,-1.38287622946745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.53687917305518,NA,-1.66691757623869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.88527494129736,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,-0.811940110902764,NA,-1.34234844714051,-1.09649084536127,-1.19865976685525,NA,-1.33333021735182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.30460895937172,-1.83591421031504,-1.73994286555313,NA,-1.7907194953229,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0143086115501637,-0.91803999704228,NA,-1.32316636763379,NA,NA,-1.62789801038165,NA,-1.76768649100218,NA,NA,NA,-1.87598239314117,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,-0.589529964057693,NA,-1.0565040230799,-0.788221673508073,-1.07792456834784,NA,-1.28791149318131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.54489730027511,-1.30453484581387,-1.76151988275301,NA,-1.90056643120782,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.423894144944048,-1.11975826374002,NA,-1.54871553176243,NA,NA,-2.29504186690782,NA,-2.20432756974032,NA,NA,NA,-2.13405005756586,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,-0.636549918554422,NA,-1.19733667392995,-0.90075674929017,-1.07075420691298,NA,-1.40010732536731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.38653029099783,-1.58731517339041,-1.6785005137092,NA,-2.06993777798204,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.439209218150304,-0.823542368888276,NA,-1.62863670161179,NA,NA,-1.78495779296403,NA,-2.31590123939051,NA,NA,NA,-2.72722983571189,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,-0.679342055014021,NA,-1.12012853525339,-0.930928939129692,-1.03420577506151,NA,-1.528668374923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.41289515609133,-1.58469362114695,-1.53090081252906,NA,-2.27373957481726,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0761137652194897,-0.866401149541436,NA,-1.98910657970708,NA,NA,-1.46809865563722,NA,-2.62490449378672,NA,NA,NA,-3.52109659263449,NA,NA,NA,NA,NA,NA,NA
314,NA,NA,-0.781856513752639,NA,-1.11527346938349,-0.781759811571275,-1.07101417788946,NA,-1.58445774607185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.60596742561934,-0.781508524740198,-1.47574187674594,NA,-2.288539380166,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.725074987472311,-0.984577082312528,NA,-2.11324428068746,NA,NA,-2.28624709133542,NA,-3.05658157736799,NA,NA,NA,-3.65336943673487,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,-0.896549394941552,NA,-1.03017798979299,-0.746579191566579,-1.09879843277288,NA,-1.55480472881399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.02841136681796,-0.356871982996735,-1.38188201598608,NA,-2.13225897690287,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.534737264670161,-1.23281214126579,NA,-2.14607679200349,NA,NA,-2.57856318139562,NA,-3.0370660170336,NA,NA,NA,-3.39227395690307,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,-1.0263870475838,NA,-0.934463325839923,-0.847136663505491,-1.12061190527755,NA,-1.54578412828518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.247774018905945,-0.381343024221219,-1.25249639100719,NA,-2.00142502515651,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.452589541948201,-1.48415461030549,NA,-2.23476333054044,NA,NA,-2.26955260769177,NA,-2.82708253254322,NA,NA,NA,-3.25900800961578,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,-1.3357588828191,NA,-1.47452927965635,-1.12008302652698,-1.28479684190657,NA,-1.65745854700645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.51117298619206,-0.559635457476485,-1.21346638068872,NA,-1.93966945838777,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.481326499276248,-0.914254966918936,NA,-1.86362601289977,NA,NA,-1.97680247105707,NA,-2.64298906359511,NA,NA,NA,-3.1590922339819,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,-1.48853104447294,NA,-1.35128873502558,-1.32980873481271,-1.31370037402761,NA,-1.65587183626053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32606015889149,-0.917358615766121,-1.06899368382072,NA,-1.80267148394105,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23276079975497,-1.24029140966132,NA,-1.99914728389765,NA,NA,-1.24602495582431,NA,-2.25386174194817,NA,NA,NA,-3.03464563399455,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,-1.38631641640004,NA,-1.38304010259785,-1.21729317992207,-1.33943868524353,NA,-1.62066026800306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35856535754356,-0.778075440738415,-1.27382494363573,NA,-1.82623832511592,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.468438597592273,-1.25428639852756,NA,-1.88846622413245,NA,NA,-1.85260375924224,NA,-2.36042335646049,NA,NA,NA,-2.75383761463458,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,-1.47960792200336,NA,-1.65383140371698,-1.81331801909883,-1.65899312961566,NA,-1.33561178947528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.95531702287944,-2.68048514619461,-1.91007470652128,NA,-1.20929123549277,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.53388815591272,-1.66907382860078,NA,-0.97696753087122,NA,NA,-1.01063408338588,NA,-0.459512954830852,NA,NA,NA,-0.0325524532231061,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,-1.0371552406457,NA,-1.25346889021822,-1.48439443314413,-1.38594806416707,NA,-1.11601152191677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.86937681134423,-2.6465742085213,-1.87414579969265,NA,-1.18518816548545,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.52772994855115,-1.64467599753479,NA,-0.961092422848616,NA,NA,-0.972349233100294,NA,-0.440408359940959,NA,NA,NA,-0.0283070445273268,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,-0.967033567398886,NA,-1.14148971073374,-1.38751953242055,-1.27034836643079,NA,-1.01790291887113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.44471336056345,-2.48017932739109,-1.69489149935364,NA,-1.06252803862879,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.49909708925004,-1.52200553405407,NA,-0.8786164281674,NA,NA,-0.778081787260264,NA,-0.340037184000871,NA,NA,NA,-0.000678495241177586,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,-0.886631575611626,NA,-1.26652214570688,-1.26356457242831,-1.14828207303492,NA,-0.913260950361633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.10438366110876,-2.24304918138105,-1.51450858839602,NA,-0.936621559508359,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.25020207817217,-0.917362685996203,NA,-0.515123645720338,NA,NA,-0.663950274036037,NA,-0.270814660083616,NA,NA,NA,0.0337524672429782,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,-0.838349938434015,NA,-1.06589324636621,-1.15645185708524,-1.03013222685269,NA,-0.786831064326933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.76568904942104,-1.98306012971875,-1.29856572836415,NA,-0.741636151078184,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5656011161579,-0.960292006702865,NA,-0.472318555032352,NA,NA,-0.499430567179008,NA,-0.108957664913455,NA,NA,NA,0.19354662602644,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,-1.00245460522987,NA,-1.13229188573076,-1.22369702651857,-1.04763479017737,NA,-0.839856300670652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.102203356567,-1.79860967234645,-1.11087251324551,NA,-0.697216998156524,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.63667095944248,-0.882301970500401,NA,-0.510271514254353,NA,NA,-0.307951489489136,NA,-0.135903972333974,NA,NA,NA,-0.00261658700448786,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,-1.22927567167843,NA,-1.43300703178096,-1.38095981631168,-1.15527184270208,NA,-0.955726512493811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.95492263545194,-1.77512081135633,-1.05169029144844,NA,-0.715755613810726,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.14580736115622,-0.612863180631051,NA,-0.417815238879198,NA,NA,-0.20709789742919,NA,-0.175861443075677,NA,NA,NA,-0.151662167221037,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,-1.3367271884009,NA,-1.36014151721714,-1.57052036953931,-1.28563353433148,NA,-1.05709847021183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.53505141992917,-2.17804697118236,-1.21411885703799,NA,-0.811794280641486,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.52102469893138,-1.14012163342812,NA,-0.715558715733365,NA,NA,-0.088749756365682,NA,-0.115498173233884,NA,NA,NA,-0.136220509743107,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.69016407791318,-2.59879852406784,-1.40916555644376,NA,-0.945725235448086,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.55006358338072,-1.11380651533199,NA,-0.713612687457707,NA,NA,-0.0202900134852366,NA,-0.10325407027164,NA,NA,NA,-0.167527373299977,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0303336426988815,NA,-0.109055817242903,NA,NA,NA,-0.170042880502649,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,NA,NA,NA,-2.28042820690722,-1.84964303232474,NA,-1.51959810167847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0398023393709868,NA,-0.124258608034872,NA,NA,NA,-0.189687946458523,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,NA,NA,-2.03983903495191,-1.91914819069666,-1.47848003746817,NA,-1.6560672310483,-1.55968296776603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.37385968514419,-0.382162412839753,NA,-1.22354343953992,-1.03548606562439,NA,0.372881622260878,NA,-1.17358467613856,-0.927671290477562,NA,NA,-2.37165165683167,-1.86364145811097,NA,NA,NA,NA,4.77860212817497,NA
332,NA,NA,-1.90880199679585,NA,-2.28359088638858,-2.17434905041312,-1.64826886007803,NA,-1.84823388874854,-1.73085734197792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.08334178809885,-2.86439012977597,-1.28360629021519,NA,-1.79510053837389,-1.57908797863736,NA,NA,NA,NA,NA,NA,NA,NA,-1.680787854032,-0.407503613807822,NA,-1.35757184071993,-1.12742601726727,NA,0.56193100844833,NA,-1.25014850619162,-0.951110316030588,NA,NA,-2.65398940148139,-2.04000222364775,NA,NA,NA,NA,5.98789250031137,NA
333,NA,NA,-1.83713725241046,NA,-1.83811963786728,-2.2362238273295,-1.7415002032711,NA,-1.64479900450455,-1.59051480454014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.84545826140955,-3.27327593227686,-1.60763910386312,NA,-1.47607034769315,-1.38017000976635,NA,NA,NA,NA,NA,NA,NA,NA,-4.03488253972467,-1.55280528699786,NA,-1.42692011796746,-1.32019918123441,NA,0.336962565217266,NA,-0.56014369560257,-0.455229340187586,NA,NA,-1.25514325063568,-1.02534685192987,NA,NA,NA,NA,1.97924569227312,NA
334,NA,NA,-2.0531060217223,NA,-2.10085588615724,-2.44311092061498,-1.90558983669662,NA,-1.67133539322518,-1.63624534325179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.45755729786013,-3.45656370693956,-1.6991146381652,NA,-1.33642725062904,-1.28070401025745,NA,NA,NA,NA,NA,NA,NA,NA,-3.98943978598083,-1.52424098066185,NA,-1.18725128323104,-1.12901983067881,NA,0.352676204930553,NA,-0.255922325059562,-0.217614459467962,NA,NA,-0.727411295775683,-0.628036091320629,NA,NA,NA,NA,0.671296709654006,NA
335,NA,NA,-2.04775429499783,NA,-2.17704699937046,-2.47535390053947,-1.96940729628249,NA,-1.64540434139245,-1.62682004324368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.14289037334343,-3.58649894742957,-1.85974670472588,NA,-1.29244299345932,-1.26780435118858,NA,NA,NA,NA,NA,NA,NA,NA,-3.8231224519834,-1.56389305835572,NA,-1.04622510045479,-1.02612521589951,NA,0.15620613443398,NA,-0.123301851426238,-0.134927998685431,NA,NA,-0.339840219605193,-0.344448780739444,NA,NA,NA,NA,-0.404705810446868,NA
336,NA,NA,-2.09869218435817,NA,-2.34075915297569,-2.54291689343029,-2.0640254115973,NA,-1.70604434062572,-1.67072496915939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.14904971996025,-3.69726333995338,-2.01550308310162,NA,-1.36159416498888,-1.30571084806757,NA,NA,NA,NA,NA,NA,NA,NA,-3.45627774411106,-1.52357254745436,NA,-0.99069929867184,-0.939233965528004,NA,-0.052077595216903,NA,-0.171245288840729,-0.137237316357221,NA,NA,-0.263566006753446,-0.198524294911203,NA,NA,NA,NA,0.651897398222416,NA
337,NA,NA,-2.21967161989928,NA,-2.53521631992592,-2.71658027774044,-2.21400718986858,NA,-1.81134342963987,-1.71446402292881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.89240081221301,-4.00782934991303,-2.20607881024738,NA,-1.4531376758139,-1.28357142081341,NA,NA,NA,NA,NA,NA,NA,NA,-3.53599356569962,-1.58669519869733,NA,-0.995514221000835,-0.818430751844567,NA,-0.102566779934602,NA,-0.151166319697016,0.0474565597578536,NA,NA,-0.188816997197387,0.155424001163378,NA,NA,NA,NA,4.6563819922757,NA
338,NA,NA,-2.35656017003002,NA,-2.52979308404323,-2.85579303058708,-2.32035164985832,NA,-1.94611594365789,-1.77102745008351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.82387895660318,-4.15308169283942,-2.26967137101517,NA,-1.58605389793495,-1.27162538480498,NA,NA,NA,NA,NA,NA,NA,NA,-4.328680429445,-1.91131868404928,NA,-1.28829208268542,-0.94266637760073,NA,-0.0708229828760792,NA,-0.277795569461687,0.136207159177004,NA,NA,-0.438139847350899,0.285200740956451,NA,NA,NA,NA,9.7428935106766,NA
339,NA,NA,-2.4359699959857,NA,-2.50165878925162,-2.91825496048083,-2.35631996977265,NA,-2.06649802046794,-1.82493808076774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.99236772776461,-4.17150342596881,-2.24483555894337,NA,-1.74237886664751,-1.30378769921635,NA,NA,NA,NA,NA,NA,NA,NA,-4.80046156057742,-2.07247752660937,NA,-1.57605712899148,-1.08614725160801,NA,0.00451525155068932,NA,-0.50440145092214,0.0973314209153161,NA,NA,-0.898665650398688,0.164128522938933,NA,NA,NA,NA,14.0601837579937,NA
340,NA,NA,NA,NA,-2.26273144368886,-2.8372618996455,-2.29150525311257,NA,-2.0511163417992,-1.82890081132327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.43302511313673,-2.3476996573001,NA,-1.81261897102118,-1.35527840169088,NA,0.00136053156210432,NA,-0.609349070661029,-0.0560005637075633,NA,NA,-1.08247351570909,-0.0972816784006526,NA,NA,NA,NA,12.7841214491398,NA
341,NA,NA,-2.40949164783102,NA,-2.29290324914667,-2.827274006844,-2.25144344880304,NA,NA,-1.8943098451397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.42196367913928,-3.91290830790305,-2.03022681914201,NA,NA,-1.45491022237999,NA,NA,NA,NA,NA,NA,NA,NA,-5.24159328411627,-2.17047367717019,NA,NA,-1.45915669000179,NA,0.167770669228889,NA,NA,-0.253972457612936,NA,NA,NA,-0.557488740004877,NA,NA,NA,NA,NA,NA
342,NA,NA,-2.69690422740055,NA,-2.44428378816663,-3.42674319281356,-2.76169290945192,NA,-2.18157564970394,-2.16985974052211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.557156602234875,-5.32327663422965,-2.85237621980744,NA,-1.72950384558821,-1.72034240993671,NA,NA,NA,NA,NA,NA,NA,NA,-7.86555397280025,-3.38158359516765,NA,-1.88549470015994,-1.87026499314856,NA,0.0323565070696252,NA,0.102024114768651,0.0399924737270849,NA,NA,0.155996490690757,0.0454878572077746,NA,NA,NA,NA,-1.39941475268084,NA
343,NA,NA,-2.54005992351794,NA,-2.37956306954201,-3.24424819608059,-2.61165201048857,NA,-2.06729197704453,-2.05606134590648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1806182125345,-5.07412666415105,-2.71185789886595,NA,-1.65255647092218,-1.64325796017406,NA,NA,NA,NA,NA,NA,NA,NA,-7.15094769207953,-3.06491489142856,NA,-1.71535190346008,-1.70288742401668,NA,0.0460492904008784,NA,0.0912102738840075,0.0330085173429687,NA,NA,0.126197058389278,0.0236234516332002,NA,NA,NA,NA,-1.31752852388524,NA
344,NA,NA,-2.36730998729131,NA,-2.32193354975589,-3.08571858297762,-2.45732975092199,NA,-1.96756486431399,-1.95704516821993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.98296213028755,-4.95254947429462,-2.58332845787173,NA,-1.61688860308554,-1.60712945731979,NA,NA,NA,NA,NA,NA,NA,NA,-6.53654537848832,-2.72175455271815,NA,-1.56817938090919,-1.55868852482761,NA,0.182695362185084,NA,0.0830953723057695,0.0273881857392175,NA,NA,0.00593400171833651,-0.0843818795529623,NA,NA,NA,NA,-1.26526384732597,NA
345,NA,NA,-2.21260694832688,NA,-2.2332722351174,-2.97907520854123,-2.11932006258796,NA,-1.90790477054041,-1.8988124294989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.38764622253396,-4.9707922258122,-1.98874843582059,NA,-1.6406048978153,-1.63117643677404,NA,NA,NA,NA,NA,NA,NA,NA,-6.34865797452793,-1.89677481851296,NA,-1.5412046430666,-1.53367532933969,NA,1.49273518195642,NA,0.0565895446742588,0.000505355205378151,NA,NA,-1.05601062596961,-1.07340912179264,NA,NA,NA,NA,-1.30089480531342,NA
346,NA,NA,-2.06181665651692,NA,-2.08851315851777,-2.9054743671812,-2.03959006549837,NA,-1.87200748061187,-1.86247052022594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.28794157708858,-5.09777313061856,-2.00847998905195,NA,-1.70549745127748,-1.69244778916813,NA,NA,NA,NA,NA,NA,NA,NA,-6.59655432701872,-1.94404470260416,NA,-1.62799826540003,-1.61569481781952,NA,1.59821535827065,NA,0.0233396570641739,-0.0286613818667521,NA,NA,-1.19673644693123,-1.19947733273729,NA,NA,NA,NA,-1.23531446988903,NA
347,NA,NA,-1.8528936305596,NA,-1.91609818699457,-2.38271944017944,-1.96737341223067,NA,-1.83187093290926,-1.81205350731715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.38824936005448,-3.75950584606936,-2.12760827489509,NA,-1.81342877917378,-1.77722088191687,NA,NA,NA,NA,NA,NA,NA,NA,-4.49094237439039,-2.06751242021861,NA,-1.7369439713275,-1.69846565016297,NA,-0.222396594569866,NA,-0.821631364408463,-0.808708787460121,NA,NA,-1.28586611182578,-1.23066064815721,NA,NA,NA,NA,-0.508848098125926,NA
348,NA,NA,-1.65113992939182,NA,-1.85008833477106,-2.03479969407412,-1.87288236194648,NA,-1.76942932781303,-1.74319436273679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.33627427256558,-3.03176424149869,-2.18325042614629,NA,-1.87319865881163,-1.8217077789208,NA,NA,NA,NA,NA,NA,NA,NA,-2.8693367436279,-1.91739842713949,NA,-1.67852390132279,-1.62649587066861,NA,-1.19262548712916,NA,-1.28274807014193,-1.23049393218546,NA,NA,-1.35256717388453,-1.25774675252072,NA,NA,NA,NA,-0.0179678322574076,NA
349,NA,NA,-1.54009209834511,NA,-1.76282116452423,-1.90633107430138,-1.76197925755468,NA,-1.70224931576312,-1.67362117930927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.42665358108735,-2.8580265829921,-2.07254989250834,NA,-1.84450167474583,-1.78750840804405,NA,NA,NA,NA,NA,NA,NA,NA,-2.55471749265181,-1.76033503798547,NA,-1.63398279535089,-1.57623960045136,NA,-1.15551968683434,NA,-1.32796951838964,-1.26447069221481,NA,NA,-1.46156858176809,-1.34287956721788,NA,NA,NA,NA,0.208981689985226,NA
350,NA,NA,-1.55547040875601,NA,-1.67005363508385,-1.80593165659023,-1.65421638187461,NA,-1.6135021065205,-1.58779728672167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.52601415083146,-2.45677130041166,-1.79242897461685,NA,-1.664410391913,-1.61536894765556,NA,NA,NA,NA,NA,NA,NA,NA,-2.41983674393834,-1.62328669178891,NA,-1.54976662282675,-1.49799622839985,NA,-1.01682100681534,NA,-1.26059210846563,-1.20427348475018,NA,NA,-1.44944466091806,-1.33917759013297,NA,NA,NA,NA,0.102566582612406,NA
351,NA,NA,-1.37248066092085,NA,-1.44222734985079,-1.632241079635,-1.48152736629934,NA,-1.48424554355569,-1.44724196959382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9632496123706,-2.30724521642953,-1.63415767014227,NA,-1.58229124549473,-1.51100604405513,NA,NA,NA,NA,NA,NA,NA,NA,-2.49073455847216,-1.55827914345774,NA,-1.53160146775002,-1.45271653987285,NA,-0.848339811399356,NA,-1.21282618862319,-1.12197657429141,NA,NA,-1.4951983902782,-1.31890500705734,NA,NA,NA,NA,0.986134531424949,NA
